STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
5,AR,72032,0,13280
5,AR,72034,0,19610
5,AR,72036,0,250
5,AR,72039,0,860
5,AR,72040,0,1030
5,AR,72041,0,520
5,AR,72042,0,1990
5,AR,72044,0,340
5,AR,72045,0,450
5,AR,72046,0,1690
5,AR,72047,0,410
5,AR,72051,0,200
5,AR,72055,0,340
5,AR,72057,0,440
5,AR,72058,0,6700
5,AR,72060,0,270
5,AR,72061,0,180
5,AR,72063,0,620
5,AR,72064,0,980
5,AR,72065,0,2180
5,AR,72067,0,1060
5,AR,72068,0,190
5,AR,72069,0,490
5,AR,72070,0,680
5,AR,72072,0,180
5,AR,72073,0,480
5,AR,72076,0,16170
5,AR,72079,0,320
5,AR,72080,0,240
5,AR,72081,0,2810
5,AR,72082,0,620
5,AR,72084,0,420
5,AR,72086,0,4360
5,AR,72087,0,630
5,AR,72088,0,960
5,AR,72101,0,1250
5,AR,72102,0,1020
5,AR,72103,0,5680
5,AR,72104,0,8650
5,AR,72106,0,2250
5,AR,72110,0,4520
5,AR,72111,0,500
5,AR,72112,0,3480
5,AR,72113,0,11840
5,AR,72114,0,4310
5,AR,72116,0,10310
5,AR,72117,0,5830
5,AR,72118,0,9800
5,AR,72120,0,15370
5,AR,72121,0,970
5,AR,72122,0,560
5,AR,72125,0,350
5,AR,72126,0,1460
5,AR,72127,0,900
5,AR,72128,0,340
5,AR,72129,0,550
5,AR,72130,0,170
5,AR,72131,0,1770
5,AR,72132,0,1440
5,AR,72134,0,190
5,AR,72135,0,1200
5,AR,72136,0,660
5,AR,72137,0,940
5,AR,72140,0,130
5,AR,72141,0,180
5,AR,72142,0,1100
5,AR,72143,0,12890
5,AR,72150,0,4950
5,AR,72152,0,150
5,AR,72153,0,900
5,AR,72156,0,260
5,AR,72157,0,570
5,AR,72160,0,4500
5,AR,72166,0,90
5,AR,72167,0,700
5,AR,72168,0,110
5,AR,72173,0,3760
5,AR,72175,0,130
5,AR,72176,0,3630
5,AR,72179,0,180
5,AR,72181,0,130
5,AR,72201,0,540
5,AR,72202,0,4660
5,AR,72204,0,13060
5,AR,72205,0,10950
5,AR,72206,0,9540
5,AR,72207,0,5520
5,AR,72209,0,13190
5,AR,72210,0,7160
5,AR,72211,0,10940
5,AR,72212,0,5910
5,AR,72223,0,10560
5,AR,72227,0,5670
5,AR,72301,0,10190
5,AR,72315,0,8250
5,AR,72324,0,750
5,AR,72326,0,910
5,AR,72327,0,610
5,AR,72330,0,220
5,AR,72331,0,1010
5,AR,72333,0,300
5,AR,72335,0,5190
5,AR,72342,0,1640
5,AR,72346,0,220
5,AR,72347,0,270
5,AR,72348,0,830
5,AR,72350,0,340
5,AR,72354,0,850
5,AR,72355,0,880
5,AR,72358,0,440
5,AR,72360,0,2150
5,AR,72364,0,6960
5,AR,72365,0,1090
5,AR,72366,0,760
5,AR,72368,0,390
5,AR,72370,0,3090
5,AR,72372,0,730
5,AR,72373,0,450
5,AR,72374,0,290
5,AR,72376,0,640
5,AR,72384,0,330
5,AR,72386,0,660
5,AR,72390,0,3070
5,AR,72392,0,170
5,AR,72394,0,160
5,AR,72395,0,430
5,AR,72396,0,5440
5,AR,72401,0,21240
5,AR,72404,0,11310
5,AR,72410,0,180
5,AR,72411,0,880
5,AR,72412,0,220
5,AR,72413,0,190
5,AR,72414,0,150
5,AR,72415,0,520
5,AR,72416,0,2260
5,AR,72417,0,1900
5,AR,72419,0,580
5,AR,72421,0,220
5,AR,72422,0,1700
5,AR,72425,0,160
5,AR,72429,0,160
5,AR,72430,0,160
5,AR,72432,0,2290
5,AR,72433,0,980
5,AR,72434,0,740
5,AR,72435,0,160
5,AR,72436,0,380
5,AR,72437,0,1320
5,AR,72438,0,920
5,AR,72440,0,120
5,AR,72442,0,1710
5,AR,72443,0,1070
5,AR,72444,0,620
5,AR,72447,0,720
5,AR,72450,0,14650
5,AR,72454,0,1860
5,AR,72455,0,4850
5,AR,72456,0,200
5,AR,72458,0,230
5,AR,72459,0,410
5,AR,72460,0,240
5,AR,72461,0,1360
5,AR,72466,0,420
5,AR,72469,0,350
5,AR,72470,0,120
5,AR,72471,0,360
5,AR,72472,0,3370
5,AR,72473,0,930
5,AR,72476,0,2520
5,AR,72478,0,120
5,AR,72479,0,500
5,AR,72482,0,340
5,AR,72501,0,9460
5,AR,72512,0,750
5,AR,72513,0,1000
5,AR,72517,0,140
5,AR,72519,0,950
5,AR,72520,0,90
5,AR,72521,0,1750
5,AR,72522,0,170
5,AR,72523,0,330
5,AR,72524,0,140
5,AR,72527,0,260
5,AR,72529,0,1530
5,AR,72530,0,710
5,AR,72531,0,270
5,AR,72532,0,540
5,AR,72533,0,110
5,AR,72534,0,470
5,AR,72536,0,170
5,AR,72537,0,300
5,AR,72538,0,150
5,AR,72539,0,160
5,AR,72542,0,1380
5,AR,72543,0,5090
5,AR,72544,0,250
5,AR,72550,0,330
5,AR,72554,0,1010
5,AR,72556,0,1320
5,AR,72560,0,3290
5,AR,72561,0,320
5,AR,72562,0,830
5,AR,72564,0,160
5,AR,72565,0,310
5,AR,72566,0,180
5,AR,72567,0,120
5,AR,72568,0,680
5,AR,72569,0,170
5,AR,72571,0,160
5,AR,72573,0,120
5,AR,72576,0,1330
5,AR,72577,0,250
5,AR,72579,0,550
5,AR,72581,0,420
5,AR,72583,0,570
5,AR,72584,0,190
5,AR,72601,0,11370
5,AR,72611,0,670
5,AR,72616,0,4370
5,AR,72619,0,770
5,AR,72623,0,240
5,AR,72624,0,160
5,AR,72626,0,490
5,AR,72628,0,240
5,AR,72629,0,200
5,AR,72631,0,1750
5,AR,72632,0,2070
5,AR,72633,0,600
5,AR,72634,0,1910
5,AR,72635,0,1440
5,AR,72638,0,2840
5,AR,72639,0,180
5,AR,72640,0,140
5,AR,72641,0,870
5,AR,72642,0,820
5,AR,72644,0,930
5,AR,72645,0,570
5,AR,72648,0,280
5,AR,72650,0,1580
5,AR,72651,0,490
5,AR,72653,0,11590
5,AR,72655,0,150
5,AR,72658,0,630
5,AR,72660,0,200
5,AR,72661,0,220
5,AR,72662,0,1180
5,AR,72663,0,90
5,AR,72666,0,110
5,AR,72668,0,170
5,AR,72675,0,500
5,AR,72679,0,230
5,AR,72680,0,300
5,AR,72682,0,230
5,AR,72683,0,120
5,AR,72685,0,510
5,AR,72687,0,2220
5,AR,72701,0,15130
5,AR,72703,0,14390
5,AR,72704,0,11220
5,AR,72712,0,22770
5,AR,72714,0,5730
5,AR,72715,0,7660
5,AR,72717,0,290
5,AR,72718,0,1280
5,AR,72719,0,4930
5,AR,72721,0,150
5,AR,72722,0,1220
5,AR,72727,0,2270
5,AR,72729,0,110
5,AR,72730,0,3930
5,AR,72732,0,1820
5,AR,72734,0,3050
5,AR,72736,0,2430
5,AR,72738,0,930
5,AR,72739,0,220
5,AR,72740,0,3850
5,AR,72742,0,220
5,AR,72744,0,1910
5,AR,72745,0,5220
5,AR,72751,0,2930
5,AR,72752,0,110
5,AR,72753,0,3530
5,AR,72756,0,17590
5,AR,72758,0,17060
5,AR,72760,0,120
5,AR,72761,0,8990
5,AR,72762,0,16260
5,AR,72764,0,22700
5,AR,72768,0,410
5,AR,72769,0,350
5,AR,72773,0,430
5,AR,72774,0,2730
5,AR,72776,0,180
5,AR,72801,0,6540
5,AR,72802,0,8900
5,AR,72821,0,590
5,AR,72823,0,2430
5,AR,72824,0,580
5,AR,72830,0,5940
5,AR,72832,0,340
5,AR,72833,0,1760
5,AR,72834,0,3950
5,AR,72835,0,300
5,AR,72837,0,3170
5,AR,72840,0,740
5,AR,72842,0,500
5,AR,72843,0,820
5,AR,72845,0,470
5,AR,72846,0,1460
5,AR,72847,0,1040
5,AR,72851,0,290
5,AR,72852,0,110
5,AR,72853,0,710
5,AR,72854,0,230
5,AR,72855,0,2400
5,AR,72856,0,160
5,AR,72857,0,470
5,AR,72858,0,1400
5,AR,72860,0,150
5,AR,72863,0,670
5,AR,72865,0,480
5,AR,72901,0,8190
5,AR,72903,0,10990
5,AR,72904,0,8610
5,AR,72908,0,5980
5,AR,72916,0,3930
5,AR,72921,0,5400
5,AR,72923,0,1950
5,AR,72926,0,170
5,AR,72927,0,3140
5,AR,72928,0,260
5,AR,72930,0,180
5,AR,72932,0,580
5,AR,72933,0,1900
5,AR,72934,0,280
5,AR,72936,0,6040
5,AR,72937,0,1380
5,AR,72938,0,400
5,AR,72940,0,880
5,AR,72941,0,2130
5,AR,72943,0,930
5,AR,72944,0,1040
5,AR,72946,0,1290
5,AR,72947,0,1440
5,AR,72948,0,180
5,AR,72949,0,3690
5,AR,72950,0,120
5,AR,72951,0,400
5,AR,72952,0,910
5,AR,72955,0,200
5,AR,72956,0,13170
5,AR,72958,0,2680
5,AR,72959,0,1040
5,AR,99999,0,31870
6,CA,0,0,17470510
6,CA,90001,0,21860
6,CA,90002,0,19800
6,CA,90003,0,27220
6,CA,90004,0,27930
6,CA,90005,0,15870
6,CA,90006,0,23340
6,CA,90007,0,12720
6,CA,90008,0,15000
6,CA,90010,0,2300
6,CA,90011,0,38120
6,CA,90012,0,10990
6,CA,90013,0,4540
6,CA,90014,0,3560
6,CA,90015,0,8070
6,CA,90016,0,22440
6,CA,90017,0,9130
6,CA,90018,0,21830
6,CA,90019,0,29390
6,CA,90020,0,17930
6,CA,90021,0,1280
6,CA,90022,0,27750
6,CA,90023,0,18460
6,CA,90024,0,15210
6,CA,90025,0,25920
6,CA,90026,0,32010
6,CA,90027,0,24000
6,CA,90028,0,15680
6,CA,90029,0,17360
6,CA,90031,0,16730
6,CA,90032,0,19780
6,CA,90033,0,17700
6,CA,90034,0,31080
6,CA,90035,0,14250
6,CA,90036,0,19610
6,CA,90037,0,24460
6,CA,90038,0,13410
6,CA,90039,0,15160
6,CA,90040,0,5590
6,CA,90041,0,13080
6,CA,90042,0,27720
6,CA,90043,0,21240
6,CA,90044,0,36740
6,CA,90045,0,18730
6,CA,90046,0,27770
6,CA,90047,0,23740
6,CA,90048,0,12910
6,CA,90049,0,18760
6,CA,90056,0,4570
6,CA,90057,0,15790
6,CA,90058,0,1460
6,CA,90059,0,16470
6,CA,90061,0,11680
6,CA,90062,0,14490
6,CA,90063,0,21490
6,CA,90064,0,14630
6,CA,90065,0,21430
6,CA,90066,0,28850
6,CA,90067,0,3280
6,CA,90068,0,11940
6,CA,90069,0,13800
6,CA,90077,0,4020
6,CA,90094,0,3570
6,CA,90201,0,39380
6,CA,90210,0,9580
6,CA,90211,0,5480
6,CA,90212,0,7470
6,CA,90220,0,21640
6,CA,90221,0,22080
6,CA,90222,0,12890
6,CA,90230,0,15950
6,CA,90232,0,8570
6,CA,90240,0,12040
6,CA,90241,0,20690
6,CA,90242,0,19190
6,CA,90245,0,9620
6,CA,90247,0,22880
6,CA,90248,0,5530
6,CA,90249,0,13420
6,CA,90250,0,44150
6,CA,90254,0,10540
6,CA,90255,0,31190
6,CA,90260,0,15660
6,CA,90262,0,28380
6,CA,90265,0,7270
6,CA,90266,0,17170
6,CA,90270,0,10910
6,CA,90272,0,10620
6,CA,90274,0,12840
6,CA,90275,0,19230
6,CA,90277,0,19470
6,CA,90278,0,20350
6,CA,90280,0,40380
6,CA,90290,0,2950
6,CA,90291,0,14810
6,CA,90292,0,13400
6,CA,90293,0,7260
6,CA,90301,0,16700
6,CA,90302,0,13710
6,CA,90303,0,11570
6,CA,90304,0,11450
6,CA,90305,0,8040
6,CA,90401,0,4610
6,CA,90402,0,5460
6,CA,90403,0,14560
6,CA,90404,0,11600
6,CA,90405,0,15440
6,CA,90501,0,20260
6,CA,90502,0,8800
6,CA,90503,0,21490
6,CA,90504,0,16750
6,CA,90505,0,17930
6,CA,90601,0,15250
6,CA,90602,0,10840
6,CA,90603,0,9880
6,CA,90604,0,18140
6,CA,90605,0,18510
6,CA,90606,0,14930
6,CA,90620,0,22330
6,CA,90621,0,16210
6,CA,90623,0,7630
6,CA,90630,0,23830
6,CA,90631,0,31780
6,CA,90638,0,22150
6,CA,90640,0,29220
6,CA,90650,0,46920
6,CA,90660,0,28950
6,CA,90670,0,8100
6,CA,90680,0,13960
6,CA,90701,0,7540
6,CA,90703,0,24490
6,CA,90706,0,34720
6,CA,90710,0,11970
6,CA,90712,0,15610
6,CA,90713,0,14010
6,CA,90715,0,9700
6,CA,90716,0,6100
6,CA,90717,0,10610
6,CA,90720,0,10990
6,CA,90723,0,23620
6,CA,90731,0,26230
6,CA,90732,0,10420
6,CA,90740,0,13610
6,CA,90744,0,21990
6,CA,90745,0,27560
6,CA,90746,0,13600
6,CA,90755,0,5870
6,CA,90802,0,20090
6,CA,90803,0,18100
6,CA,90804,0,18300
6,CA,90805,0,40970
6,CA,90806,0,18540
6,CA,90807,0,16500
6,CA,90808,0,19580
6,CA,90810,0,16720
6,CA,90813,0,22120
6,CA,90814,0,10270
6,CA,90815,0,19100
6,CA,91001,0,17510
6,CA,91006,0,14470
6,CA,91007,0,14390
6,CA,91008,0,490
6,CA,91010,0,12230
6,CA,91011,0,9490
6,CA,91016,0,19300
6,CA,91020,0,3670
6,CA,91024,0,5500
6,CA,91030,0,12650
6,CA,91040,0,9890
6,CA,91042,0,12480
6,CA,91101,0,9730
6,CA,91103,0,12010
6,CA,91104,0,16810
6,CA,91105,0,6600
6,CA,91106,0,11870
6,CA,91107,0,16530
6,CA,91108,0,6160
6,CA,91201,0,10260
6,CA,91202,0,10580
6,CA,91203,0,6760
6,CA,91204,0,7190
6,CA,91205,0,16470
6,CA,91206,0,15020
6,CA,91207,0,4860
6,CA,91208,0,7810
6,CA,91210,0,170
6,CA,91214,0,14230
6,CA,91301,0,12510
6,CA,91302,0,12200
6,CA,91303,0,12630
6,CA,91304,0,23360
6,CA,91306,0,21630
6,CA,91307,0,11860
6,CA,91311,0,18420
6,CA,91316,0,14160
6,CA,91320,0,21280
6,CA,91321,0,15780
6,CA,91324,0,13100
6,CA,91325,0,15530
6,CA,91326,0,16510
6,CA,91331,0,43600
6,CA,91335,0,34450
6,CA,91340,0,15040
6,CA,91342,0,41330
6,CA,91343,0,26020
6,CA,91344,0,24980
6,CA,91345,0,8870
6,CA,91350,0,17050
6,CA,91351,0,15880
6,CA,91352,0,20910
6,CA,91354,0,14300
6,CA,91355,0,15680
6,CA,91356,0,14150
6,CA,91360,0,20350
6,CA,91361,0,10420
6,CA,91362,0,17940
6,CA,91364,0,13470
6,CA,91367,0,21080
6,CA,91377,0,6750
6,CA,91381,0,8770
6,CA,91384,0,10500
6,CA,91387,0,19790
6,CA,91390,0,8700
6,CA,91401,0,18420
6,CA,91402,0,28840
6,CA,91403,0,13710
6,CA,91405,0,22790
6,CA,91406,0,24380
6,CA,91411,0,10830
6,CA,91423,0,17340
6,CA,91436,0,9170
6,CA,91501,0,10060
6,CA,91502,0,5560
6,CA,91504,0,12630
6,CA,91505,0,16880
6,CA,91506,0,10020
6,CA,91601,0,19940
6,CA,91602,0,11240
6,CA,91604,0,16140
6,CA,91605,0,24690
6,CA,91606,0,20550
6,CA,91607,0,15590
6,CA,91701,0,18800
6,CA,91702,0,26370
6,CA,91706,0,34040
6,CA,91708,0,3760
6,CA,91709,0,34320
6,CA,91710,0,34980
6,CA,91711,0,16000
6,CA,91722,0,17140
6,CA,91723,0,9050
6,CA,91724,0,12720
6,CA,91730,0,30830
6,CA,91731,0,12010
6,CA,91732,0,25610
6,CA,91733,0,18270
6,CA,91737,0,11190
6,CA,91739,0,16010
6,CA,91740,0,12360
6,CA,91741,0,12300
6,CA,91744,0,37530
6,CA,91745,0,25940
6,CA,91746,0,13730
6,CA,91748,0,21330
6,CA,91750,0,16170
6,CA,91752,0,13530
6,CA,91754,0,17540
6,CA,91755,0,13950
6,CA,91761,0,26380
6,CA,91762,0,25910
6,CA,91763,0,16790
6,CA,91764,0,23450
6,CA,91765,0,22000
6,CA,91766,0,29410
6,CA,91767,0,21320
6,CA,91768,0,13290
6,CA,91770,0,28990
6,CA,91773,0,16570
6,CA,91775,0,11000
6,CA,91776,0,19160
6,CA,91780,0,16530
6,CA,91784,0,12860
6,CA,91786,0,23680
6,CA,91789,0,20550
6,CA,91790,0,20780
6,CA,91791,0,15520
6,CA,91792,0,14100
6,CA,91801,0,25570
6,CA,91803,0,14560
6,CA,91901,0,7410
6,CA,91902,0,8680
6,CA,91905,0,660
6,CA,91906,0,1480
6,CA,91910,0,37570
6,CA,91911,0,40650
6,CA,91913,0,20530
6,CA,91914,0,7040
6,CA,91915,0,12250
6,CA,91916,0,860
6,CA,91917,0,450
6,CA,91932,0,12520
6,CA,91934,0,250
6,CA,91935,0,4240
6,CA,91941,0,15690
6,CA,91942,0,19690
6,CA,91945,0,12460
6,CA,91950,0,26220
6,CA,91962,0,880
6,CA,91963,0,550
6,CA,91977,0,27280
6,CA,91978,0,4580
6,CA,91980,0,950
6,CA,92003,0,2580
6,CA,92004,0,1330
6,CA,92007,0,5940
6,CA,92008,0,14190
6,CA,92009,0,20220
6,CA,92010,0,7330
6,CA,92011,0,11160
6,CA,92014,0,7400
6,CA,92019,0,19990
6,CA,92020,0,25530
6,CA,92021,0,30040
6,CA,92024,0,25090
6,CA,92025,0,21250
6,CA,92026,0,23420
6,CA,92027,0,24700
6,CA,92028,0,21080
6,CA,92029,0,8850
6,CA,92036,0,1630
6,CA,92037,0,18360
6,CA,92040,0,19870
6,CA,92054,0,18670
6,CA,92056,0,26560
6,CA,92057,0,26720
6,CA,92058,0,17320
6,CA,92059,0,870
6,CA,92061,0,1440
6,CA,92064,0,22350
6,CA,92065,0,16760
6,CA,92066,0,130
6,CA,92069,0,21230
6,CA,92070,0,550
6,CA,92071,0,25780
6,CA,92075,0,6720
6,CA,92078,0,20480
6,CA,92081,0,13630
6,CA,92082,0,9000
6,CA,92083,0,17230
6,CA,92084,0,21700
6,CA,92086,0,530
6,CA,92091,0,650
6,CA,92101,0,20370
6,CA,92102,0,19930
6,CA,92103,0,19280
6,CA,92104,0,25020
6,CA,92105,0,29630
6,CA,92106,0,9520
6,CA,92107,0,15630
6,CA,92108,0,12480
6,CA,92109,0,26220
6,CA,92110,0,13300
6,CA,92111,0,22300
6,CA,92113,0,21260
6,CA,92114,0,30950
6,CA,92115,0,26040
6,CA,92116,0,18760
6,CA,92117,0,26670
6,CA,92118,0,8060
6,CA,92119,0,11770
6,CA,92120,0,13990
6,CA,92121,0,2450
6,CA,92122,0,18980
6,CA,92123,0,14760
6,CA,92124,0,13300
6,CA,92126,0,36570
6,CA,92127,0,18110
6,CA,92128,0,23550
6,CA,92129,0,24170
6,CA,92130,0,22990
6,CA,92131,0,16250
6,CA,92139,0,17070
6,CA,92154,0,41210
6,CA,92173,0,22300
6,CA,92201,0,24600
6,CA,92203,0,11630
6,CA,92210,0,1730
6,CA,92211,0,11650
6,CA,92220,0,13360
6,CA,92223,0,21340
6,CA,92225,0,5540
6,CA,92227,0,10070
6,CA,92230,0,960
6,CA,92231,0,25230
6,CA,92233,0,1390
6,CA,92234,0,21700
6,CA,92236,0,17700
6,CA,92240,0,14700
6,CA,92241,0,2660
6,CA,92242,0,380
6,CA,92243,0,18900
6,CA,92249,0,2960
6,CA,92250,0,3300
6,CA,92251,0,7990
6,CA,92252,0,3360
6,CA,92253,0,15930
6,CA,92254,0,7210
6,CA,92256,0,1420
6,CA,92257,0,490
6,CA,92260,0,13450
6,CA,92262,0,11530
6,CA,92264,0,8740
6,CA,92270,0,7560
6,CA,92274,0,7360
6,CA,92276,0,3380
6,CA,92277,0,8440
6,CA,92281,0,890
6,CA,92282,0,380
6,CA,92283,0,1000
6,CA,92284,0,9050
6,CA,92285,0,630
6,CA,92301,0,11720
6,CA,92305,0,270
6,CA,92307,0,15940
6,CA,92308,0,15500
6,CA,92309,0,250
6,CA,92310,0,2940
6,CA,92311,0,11710
6,CA,92313,0,5740
6,CA,92314,0,3630
6,CA,92315,0,3370
6,CA,92316,0,13460
6,CA,92320,0,3910
6,CA,92324,0,24900
6,CA,92327,0,200
6,CA,92328,0,220
6,CA,92335,0,39600
6,CA,92336,0,40660
6,CA,92337,0,16730
6,CA,92339,0,480
6,CA,92342,0,2630
6,CA,92344,0,8300
6,CA,92345,0,30290
6,CA,92346,0,24310
6,CA,92347,0,240
6,CA,92354,0,9610
6,CA,92356,0,1800
6,CA,92358,0,350
6,CA,92359,0,3730
6,CA,92363,0,1780
6,CA,92365,0,660
6,CA,92368,0,290
6,CA,92371,0,3700
6,CA,92372,0,2000
6,CA,92373,0,15880
6,CA,92374,0,17730
6,CA,92376,0,35130
6,CA,92377,0,9860
6,CA,92392,0,22230
6,CA,92394,0,12160
6,CA,92395,0,16080
6,CA,92397,0,2360
6,CA,92399,0,22820
6,CA,92401,0,630
6,CA,92404,0,23780
6,CA,92405,0,11950
6,CA,92407,0,24460
6,CA,92408,0,5180
6,CA,92410,0,18140
6,CA,92411,0,10290
6,CA,92501,0,8820
6,CA,92503,0,36850
6,CA,92504,0,23120
6,CA,92505,0,20730
6,CA,92506,0,20620
6,CA,92507,0,21100
6,CA,92508,0,14760
6,CA,92509,0,31450
6,CA,92518,0,490
6,CA,92530,0,21150
6,CA,92532,0,9380
6,CA,92536,0,1380
6,CA,92539,0,1520
6,CA,92543,0,12580
6,CA,92544,0,17840
6,CA,92545,0,16180
6,CA,92548,0,2440
6,CA,92551,0,13280
6,CA,92553,0,29920
6,CA,92555,0,16920
6,CA,92557,0,22430
6,CA,92561,0,560
6,CA,92562,0,26810
6,CA,92563,0,26160
6,CA,92567,0,3860
6,CA,92570,0,20280
6,CA,92571,0,21630
6,CA,92582,0,6480
6,CA,92583,0,11610
6,CA,92584,0,19330
6,CA,92585,0,8630
6,CA,92586,0,9610
6,CA,92587,0,7290
6,CA,92590,0,1910
6,CA,92591,0,17560
6,CA,92592,0,32250
6,CA,92595,0,14030
6,CA,92596,0,10030
6,CA,92602,0,10520
6,CA,92603,0,8760
6,CA,92604,0,12780
6,CA,92606,0,9630
6,CA,92610,0,5380
6,CA,92612,0,11830
6,CA,92614,0,11950
6,CA,92617,0,3290
6,CA,92618,0,14930
6,CA,92620,0,22790
6,CA,92624,0,3790
6,CA,92625,0,6620
6,CA,92626,0,24720
6,CA,92627,0,30210
6,CA,92629,0,14070
6,CA,92630,0,31190
6,CA,92637,0,9630
6,CA,92646,0,28870
6,CA,92647,0,28630
6,CA,92648,0,24000
6,CA,92649,0,17830
6,CA,92651,0,12080
6,CA,92653,0,14950
6,CA,92655,0,3880
6,CA,92656,0,24530
6,CA,92657,0,4550
6,CA,92660,0,17290
6,CA,92661,0,1900
6,CA,92662,0,1490
6,CA,92663,0,11120
6,CA,92672,0,18350
6,CA,92673,0,13160
6,CA,92675,0,16620
6,CA,92676,0,960
6,CA,92677,0,31580
6,CA,92679,0,14750
6,CA,92683,0,42840
6,CA,92688,0,21250
6,CA,92691,0,23800
6,CA,92692,0,23470
6,CA,92694,0,10620
6,CA,92701,0,20870
6,CA,92703,0,28130
6,CA,92704,0,39500
6,CA,92705,0,21200
6,CA,92706,0,16140
6,CA,92707,0,27790
6,CA,92708,0,27640
6,CA,92780,0,27000
6,CA,92782,0,12660
6,CA,92801,0,28600
6,CA,92802,0,18370
6,CA,92804,0,38290
6,CA,92805,0,31740
6,CA,92806,0,18360
6,CA,92807,0,17940
6,CA,92808,0,9590
6,CA,92821,0,18830
6,CA,92823,0,1990
6,CA,92831,0,15640
6,CA,92832,0,11430
6,CA,92833,0,23680
6,CA,92835,0,11730
6,CA,92840,0,24970
6,CA,92841,0,15290
6,CA,92843,0,20370
6,CA,92844,0,10780
6,CA,92845,0,8160
6,CA,92860,0,10820
6,CA,92861,0,2870
6,CA,92865,0,9920
6,CA,92866,0,7020
6,CA,92867,0,20260
6,CA,92868,0,10760
6,CA,92869,0,18160
6,CA,92870,0,24820
6,CA,92879,0,20630
6,CA,92880,0,28270
6,CA,92881,0,12800
6,CA,92882,0,29450
6,CA,92883,0,13300
6,CA,92886,0,22770
6,CA,92887,0,9890
6,CA,93001,0,15610
6,CA,93003,0,24390
6,CA,93004,0,13980
6,CA,93010,0,20740
6,CA,93012,0,16610
6,CA,93013,0,7800
6,CA,93015,0,7530
6,CA,93021,0,17650
6,CA,93022,0,3020
6,CA,93023,0,9360
6,CA,93030,0,26110
6,CA,93033,0,37030
6,CA,93035,0,13500
6,CA,93036,0,20030
6,CA,93041,0,10020
6,CA,93060,0,14630
6,CA,93063,0,26530
6,CA,93065,0,34550
6,CA,93066,0,1640
6,CA,93101,0,15610
6,CA,93103,0,9360
6,CA,93105,0,12560
6,CA,93108,0,4770
6,CA,93109,0,5270
6,CA,93110,0,7780
6,CA,93111,0,9030
6,CA,93117,0,18030
6,CA,93202,0,1580
6,CA,93203,0,7810
6,CA,93204,0,3880
6,CA,93205,0,660
6,CA,93206,0,830
6,CA,93210,0,5030
6,CA,93212,0,5020
6,CA,93215,0,18030
6,CA,93219,0,3820
6,CA,93221,0,5800
6,CA,93223,0,3760
6,CA,93224,0,170
6,CA,93225,0,1990
6,CA,93226,0,100
6,CA,93230,0,25460
6,CA,93235,0,1630
6,CA,93238,0,670
6,CA,93239,0,560
6,CA,93240,0,2070
6,CA,93241,0,7110
6,CA,93242,0,1360
6,CA,93243,0,620
6,CA,93244,0,200
6,CA,93245,0,14570
6,CA,93247,0,6470
6,CA,93249,0,1050
6,CA,93250,0,5220
6,CA,93252,0,500
6,CA,93254,0,280
6,CA,93255,0,190
6,CA,93256,0,1890
6,CA,93257,0,26990
6,CA,93263,0,7660
6,CA,93265,0,1620
6,CA,93266,0,610
6,CA,93267,0,2260
6,CA,93268,0,6040
6,CA,93270,0,2370
6,CA,93271,0,1080
6,CA,93272,0,1270
6,CA,93274,0,26520
6,CA,93277,0,21220
6,CA,93280,0,8450
6,CA,93283,0,560
6,CA,93285,0,790
6,CA,93286,0,3460
6,CA,93291,0,21160
6,CA,93292,0,15800
6,CA,93301,0,5000
6,CA,93304,0,18470
6,CA,93305,0,12540
6,CA,93306,0,27360
6,CA,93307,0,30340
6,CA,93308,0,19860
6,CA,93309,0,25150
6,CA,93311,0,18960
6,CA,93312,0,23650
6,CA,93313,0,20360
6,CA,93314,0,11620
6,CA,93401,0,14120
6,CA,93402,0,6810
6,CA,93405,0,7930
6,CA,93420,0,13460
6,CA,93422,0,14240
6,CA,93426,0,460
6,CA,93427,0,2900
6,CA,93428,0,3280
6,CA,93430,0,1540
6,CA,93432,0,670
6,CA,93433,0,5980
6,CA,93434,0,3100
6,CA,93436,0,22490
6,CA,93437,0,1290
6,CA,93442,0,5180
6,CA,93444,0,9960
6,CA,93445,0,2900
6,CA,93446,0,19500
6,CA,93449,0,4030
6,CA,93450,0,260
6,CA,93451,0,1870
6,CA,93452,0,220
6,CA,93453,0,1300
6,CA,93454,0,16750
6,CA,93455,0,19840
6,CA,93458,0,24880
6,CA,93460,0,2850
6,CA,93461,0,630
6,CA,93463,0,3620
6,CA,93465,0,4790
6,CA,93501,0,1700
6,CA,93505,0,4020
6,CA,93510,0,3560
6,CA,93513,0,770
6,CA,93514,0,5880
6,CA,93516,0,580
6,CA,93517,0,330
6,CA,93518,0,420
6,CA,93523,0,1190
6,CA,93526,0,290
6,CA,93527,0,910
6,CA,93531,0,250
6,CA,93532,0,1160
6,CA,93534,0,15610
6,CA,93535,0,28240
6,CA,93536,0,27790
6,CA,93543,0,5030
6,CA,93544,0,400
6,CA,93545,0,870
6,CA,93546,0,4360
6,CA,93550,0,29630
6,CA,93551,0,22490
6,CA,93552,0,15920
6,CA,93553,0,760
6,CA,93555,0,13480
6,CA,93560,0,7900
6,CA,93561,0,11870
6,CA,93562,0,490
6,CA,93591,0,2350
6,CA,93601,0,830
6,CA,93602,0,1380
6,CA,93604,0,350
6,CA,93608,0,470
